Student ID,Class,Year,Session,Score,Grader,Problem,gpa_prev,GPTBase,GPTTutor,teacher,n_household_members,class_enjoyment,class_participation_likelihood,n_weekday_study_hours,n_weekend_study_hours,math_hw_completion,hw_help,private_tutorship,visit_training_center,chatgpt_use,Treatment arm,female,education_parent,n_household_children,Honors
120698,10I,10,3,0,5,s3_10_4,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,4,0,3,s4_10_3,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,1,0,3,s1_10_4,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,3,0.125,5,s3_10_2,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,2,0.14285714285714285,3,s2_10_1,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,1,0,3,s1_10_2,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,2,0,3,s2_10_4,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,2,0,3,s2_10_2,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,4,1,3,s4_10_2,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,3,0.5,5,s3_10_3,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120698,10I,10,1,0,3,s1_10_1,0.57859,0,1,teacher_4,2,2,2,1,0,2,1,1,0,3,augmented,0,4,0,0
120699,10A,10,2,1,1,s2_10_4,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,4,1,3,s4_10_3,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,1,1,9&10,s1_10_2,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,3,1,6,s3_10_1,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,2,0.2222222222222222,1,s2_10_2,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,4,1,3,s4_10_4,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,2,1,1,s2_10_1,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,1,0,9&10,s1_10_4,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,4,0.6,3,s4_10_1,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,3,1,6,s3_10_3,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,3,1,6,s3_10_2,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,1,0.75,9&10,s1_10_3,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,3,1,6,s3_10_4,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,4,1,3,s4_10_2,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,2,0.2,1,s2_10_3,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120699,10A,10,1,1,9&10,s1_10_1,0.9816790000000001,1,0,teacher_8,4,3,2,4,6,4,0,0,0,0,vanilla,1,7,1,1
120703,9İ,9,1,0,8,s1_9_2,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,1,0,8,s1_9_4,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,2,0,8,s2_9_3,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,3,0,6,s3_9_3,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,4,0,5,s4_9_4,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,4,0,5,s4_9_2,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,1,0.2,8,s1_9_3,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,3,0.125,6,s3_9_2,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,3,0,6,s3_9_1,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,4,0.125,5,s4_9_1,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,2,0.6,8,s2_9_1,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,3,0,6,s3_9_4,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,4,0,5,s4_9_3,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,1,0,8,s1_9_1,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,2,0,8,s2_9_2,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120703,9İ,9,2,0.1,8,s2_9_4,NA,0,0,teacher_5,6,3,2,1,3,3,1,1,0,1,control,1,5,2,0
120705,10I,10,3,0,5,s3_10_4,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,2,0,3,s2_10_3,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,3,0,5,s3_10_3,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,2,0,3,s2_10_2,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,1,0,3,s1_10_4,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,2,0,3,s2_10_4,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,1,0,3,s1_10_3,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,1,0,3,s1_10_2,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,2,0.14285714285714285,3,s2_10_1,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,3,0,5,s3_10_1,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,3,0,5,s3_10_2,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120705,10I,10,1,0,3,s1_10_1,0.497436,0,1,teacher_4,4,1,0,1,0,1,1,1,1,0,augmented,1,5,2,0
120706,10H,10,1,0,9&10,s1_10_1,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,4,1,3,s4_10_2,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,2,0.3333333333333333,2,s2_10_2,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,2,0.5,2,s2_10_4,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,3,0.5,5,s3_10_1,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,3,0.5,5,s3_10_4,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,3,0,5,s3_10_3,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,4,0.25,3,s4_10_3,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,1,0.75,9&10,s1_10_3,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,4,0,3,s4_10_4,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,4,0.6,3,s4_10_1,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,3,0.25,5,s3_10_2,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,2,0.2,2,s2_10_3,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,1,0,9&10,s1_10_2,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,1,0,9&10,s1_10_4,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120706,10H,10,2,0.8571428571428571,2,s2_10_1,0.8677819999999999,1,0,teacher_15,3,2,2,1,2,4,0,1,0,3,vanilla,0,6,0,0
120707,10I,10,4,0,3,s4_10_1,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,3,0,5,s3_10_2,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,1,1,3,s1_10_3,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,2,0,3,s2_10_1,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,3,0,5,s3_10_3,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,3,0.25,5,s3_10_1,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,2,0,3,s2_10_2,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,4,0,3,s4_10_3,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,1,0,3,s1_10_2,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,4,0,3,s4_10_4,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,2,0,3,s2_10_4,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,2,0,3,s2_10_3,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,1,0,3,s1_10_1,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,1,0,3,s1_10_4,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,3,0,5,s3_10_4,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120707,10I,10,4,0,3,s4_10_2,0.7262820000000001,0,1,teacher_4,4,3,3,2,4,2,1,0,0,0,augmented,1,3,0,0
120708,10D,10,2,0.2222222222222222,1,s2_10_2,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,2,0,1,s2_10_1,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,2,0,1,s2_10_3,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,3,0.8,7,s3_10_3,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,3,0.125,7,s3_10_2,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,1,0,9&10,s1_10_3,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,1,0,9&10,s1_10_4,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,3,1,7,s3_10_1,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,1,1,9&10,s1_10_1,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,2,0,1,s2_10_4,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,1,0,9&10,s1_10_2,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120708,10D,10,3,0.3333333333333333,7,s3_10_4,0.7397050000000001,1,0,teacher_6,3,0,3,1,2,4,0,1,0,0,vanilla,0,8,1,0
120711,10A,10,2,1,1,s2_10_2,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,2,1,1,s2_10_1,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,2,0.6,1,s2_10_3,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,3,0.75,6,s3_10_1,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,1,1,9&10,s1_10_2,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,1,1,9&10,s1_10_1,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,3,1,6,s3_10_4,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,3,0.5,6,s3_10_2,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,2,0.5,1,s2_10_4,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,1,0.75,9&10,s1_10_3,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,1,0,9&10,s1_10_4,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120711,10A,10,3,0,6,s3_10_3,0.9474360000000001,1,0,teacher_8,4,2,2,2,3,3,1,1,0,2,vanilla,1,7,1,1
120713,10G,10,3,0,5,s3_10_3,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,3,0,5,s3_10_2,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,3,0,5,s3_10_4,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,3,0,5,s3_10_1,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,2,0,2,s2_10_3,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,1,0,9&10,s1_10_3,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,2,0,2,s2_10_1,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,4,0,3,s4_10_3,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,1,0,9&10,s1_10_1,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,1,0,9&10,s1_10_4,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,1,0,9&10,s1_10_2,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,4,0,3,s4_10_2,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,2,0.1111111111111111,2,s2_10_2,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,4,0,3,s4_10_4,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,4,0,3,s4_10_1,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120713,10G,10,2,0.16666666666666666,2,s2_10_4,0.613769,0,0,teacher_10,1,3,2,1,1,1,1,1,0,0,control,1,7,2,0
120714,10H,10,4,0.4,3,s4_10_1,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,3,0,5,s3_10_3,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,2,0.2,2,s2_10_3,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,2,0.8571428571428571,2,s2_10_1,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,3,0.75,5,s3_10_1,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,1,0.125,9&10,s1_10_4,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,1,0,9&10,s1_10_3,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,2,0,2,s2_10_2,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,1,1,9&10,s1_10_1,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,4,0.5,3,s4_10_4,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,3,0.6666666666666666,5,s3_10_4,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,2,0,2,s2_10_4,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,1,0,9&10,s1_10_2,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,3,0.5,5,s3_10_2,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,4,0,3,s4_10_2,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120714,10H,10,4,0.25,3,s4_10_3,0.7909869999999999,1,0,teacher_15,3,2,4,2,4,4,0,1,0,0,vanilla,0,7,0,0
120715,10J,10,1,0.16666666666666666,8,s1_10_1,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120715,10J,10,4,0,6,s4_10_4,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120715,10J,10,4,0,6,s4_10_3,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120715,10J,10,4,0,6,s4_10_1,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120715,10J,10,4,0,6,s4_10_2,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120715,10J,10,1,0,8,s1_10_4,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120715,10J,10,1,0,8,s1_10_2,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120715,10J,10,1,0,8,s1_10_3,0.7148720000000001,0,1,teacher_6,4,0,2,0,0,2,1,1,0,2,augmented,1,6,3,0
120716,10İ,10,1,0.3333333333333333,3,s1_10_1,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,4,0.7142857142857143,6,s4_10_2,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,4,0.2,6,s4_10_1,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,1,0,3,s1_10_4,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,1,1,3,s1_10_3,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,1,1,3,s1_10_2,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,3,0.75,6,s3_10_1,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,4,1,6,s4_10_3,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,3,0.16666666666666666,6,s3_10_4,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,4,0,6,s4_10_4,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,3,0,6,s3_10_2,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120716,10İ,10,3,0,6,s3_10_3,0.7455769999999999,0,0,teacher_4,4,3,3,1,1,3,1,1,0,0,control,0,8,0,0
120717,10M,10,2,0.5714285714285714,3,s2_10_1,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,4,0.8571428571428571,6,s4_10_2,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,4,0.125,6,s4_10_4,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,2,0,3,s2_10_3,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,2,1,3,s2_10_2,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,1,0,8,s1_10_2,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,1,0,8,s1_10_4,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,2,0.8333333333333334,3,s2_10_4,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,4,0.125,6,s4_10_3,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,4,1,6,s4_10_1,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,1,1,8,s1_10_1,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120717,10M,10,1,0.375,8,s1_10_3,0.9140260000000001,1,0,teacher_19,3,3,3,2,3,3,1,1,0,0,vanilla,1,6,0,0
120718,10S,10,4,0,3,s4_10_4,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,4,0,3,s4_10_1,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,4,0,3,s4_10_2,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,4,0.25,3,s4_10_3,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,2,0,2,s2_10_1,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,2,0.2,2,s2_10_3,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,2,0,2,s2_10_4,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,1,0,9&10,s1_10_1,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,1,0,9&10,s1_10_3,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,1,0.125,9&10,s1_10_2,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,2,0,2,s2_10_2,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120718,10S,10,1,0,9&10,s1_10_4,0.6784739999999999,0,1,teacher_13,4,2,1,1,1,2,1,1,0,1,augmented,0,7,2,0
120719,10N,10,1,0,8,s1_10_3,0.782667,0,1,teacher_17,4,1,1,1,1,2,0,0,0,2,augmented,1,6,2,0
120719,10N,10,1,0,8,s1_10_2,0.782667,0,1,teacher_17,4,1,1,1,1,2,0,0,0,2,augmented,1,6,2,0
120719,10N,10,4,0.4,6,s4_10_1,0.782667,0,1,teacher_17,4,1,1,1,1,2,0,0,0,2,augmented,1,6,2,0
120719,10N,10,4,0,6,s4_10_2,0.782667,0,1,teacher_17,4,1,1,1,1,2,0,0,0,2,augmented,1,6,2,0
120719,10N,10,4,0,6,s4_10_4,0.782667,0,1,teacher_17,4,1,1,1,1,2,0,0,0,2,augmented,1,6,2,0
